'Player';'Nationality';'Pos';'Club';'Age';'Born';'MP';'Starts';'Min';'90s';'Goals';'Assists';'G+A';'CrdYellow';'CrdRed';'xG';'xAG';;''Age'';''Born'';''MP'';''Starts'';''Min'';''90s'';''Goals'';''Assists'';''G+A'';''CrdYellow'';''CrdRed'';''xG'';''xAG''
'Trevoh Chalobah';'ENG';'DF';'Chelsea';23;1999;6;4;439;4.9;0;0;0;0;0;0.6;0.3;;''Trevoh Chalobah'';''ENG'';''DF'';''Chelsea'';;;;;;;;;
'Timothy Chandler';'USA';'DF';'Eint Frankfurt';32;1990;1;0;12;0.1;0;0;0;0;0;0;0;;''Timothy Chandler'';''USA'';''DF'';''Eint Frankfurt'';;;;;;;;;
'Tjaronn Chery';'SUR';'MF,FW';'Maccabi Haifa';34;1988;6;6;540;6;2;1;3;1;0;1.6;1.9;;''Tjaronn Chery'';''SUR'';''MF,FW'';''Maccabi Haifa'';;;;;;;;;
'Federico Chiesa';'ITA';'FW';'Juventus';24;1997;1;0;17;0.2;0;0;0;0;0;0.1;0.1;;''Federico Chiesa'';''ITA'';''FW'';''Juventus'';;;;;;;;;
'Ben Chilwell';'ENG';'DF,MF';'Chelsea';25;1996;7;7;556;6.2;0;0;0;1;1;0.2;1.6;;''Ben Chilwell'';''ENG'';''DF,MF'';''Chelsea'';;;;;;;;;
'Chiquinho';'POR';'MF';'Benfica';27;1995;9;4;404;4.5;0;1;1;0;0;0.4;0.3;;''Chiquinho'';''POR'';''MF'';''Benfica'';;;;;;;;;
'Tomas Chory';'CZE';'FW';'Viktoria Plzen';27;1995;6;5;361;4;2;0;2;2;0;2;0.1;;''Tomas Chory'';''CZE'';''FW'';''Viktoria Plzen'';;;;;;;;;
'Andreas Christensen';'DEN';'DF';'Barcelona';26;1996;3;3;216;2.4;0;0;0;0;0;0.1;0;;''Andreas Christensen'';''DEN'';''DF'';''Barcelona'';;;;;;;;;
'Viktor Claesson';'SWE';'FW,MF';'FC Copenhagen';30;1992;6;6;482;5.4;0;1;1;2;0;0.5;0.7;;''Viktor Claesson'';''SWE'';''FW,MF'';''FC Copenhagen'';;;;;;;;;
'Jonathan Clauss';'FRA';'DF';'Marseille';29;1992;6;6;410;4.6;0;1;1;1;0;0.3;0.3;;''Jonathan Clauss'';''FRA'';''DF'';''Marseille'';;;;;;;;;
'William Clem';'DEN';'MF';'FC Copenhagen';18;2004;2;2;170;1.9;0;0;0;0;0;0.2;0;;''William Clem'';''DEN'';''MF'';''FC Copenhagen'';;;;;;;;;
'SebastiÃ¡n Coates';'URU';'DF';'Sporting CP';31;1990;5;5;394;4.4;0;0;0;1;0;0.1;0;;''SebastiÃ¡n Coates'';''URU'';''DF'';''Sporting CP'';;;;;;;;;
'Josh Cohen';'USA';'GK';'Maccabi Haifa';29;1992;6;6;540;6;0;0;0;0;0;0;0;;''Josh Cohen'';''USA'';''GK'';''Maccabi Haifa'';;;;;;;;;
'Antonio ÄŒolak';'CRO';'FW';'Rangers';28;1993;6;3;284;3.2;0;0;0;0;0;0.2;0;;''Antonio ÄŒolak'';''CRO'';''FW'';''Rangers'';;;;;;;;;
'Kingsley Coman';'FRA';'FW,DF';'Bayern Munich';26;1996;7;7;533;5.9;1;1;2;0;0;1;1.7;;''Kingsley Coman'';''FRA'';''FW,DF'';''Bayern Munich'';;;;;;;;;
'Francisco Conceição';'POR';'FW,MF';'Ajax';19;2002;3;0;17;0.2;1;0;1;1;0;0.5;0;;''Francisco Conceição'';''POR'';''FW,MF'';''Ajax'';;;;;;;;;
'Rodrigo Conceição';'POR';'DF';'Porto';22;2000;2;0;5;0.1;0;0;0;0;0;0;0;;''Rodrigo Conceição'';''POR'';''DF'';''Porto'';;;;;;;;;
'Andreas Cornelius';'DEN';'FW';'FC Copenhagen';29;1993;2;1;109;1.2;0;0;0;0;0;0.1;0.3;;''Andreas Cornelius'';''DEN'';''FW'';''FC Copenhagen'';;;;;;;;;
'Pierre Cornud';'FRA';'DF';'Maccabi Haifa';25;1996;5;5;371;4.1;0;1;1;1;0;0;0.7;;''Pierre Cornud'';''FRA'';''DF'';''Maccabi Haifa'';;;;;;;;;
'Ãngel Correa';'ARG';'FW,MF';'Atletico Madrid';27;1995;6;3;315;3.5;0;0;0;0;0;0.8;0.4;;''Ãngel Correa'';''ARG'';''FW,MF'';''Atletico Madrid'';;;;;;;;;
'JoaquÃ­n Correa';'ARG';'FW';'Inter';27;1994;9;3;304;3.4;1;2;3;0;0;0.7;0.7;;''JoaquÃ­n Correa'';''ARG'';''FW'';''Inter'';;;;;;;;;
'Bruno Xavier Almeida Costa';'POR';'MF';'Porto';25;1997;3;1;73;0.8;0;0;0;0;0;0;0.1;;''Bruno Xavier Almeida Costa'';''POR'';''MF'';''Porto'';;;;;;;;;
'Diogo Costa';'POR';'GK';'Porto';22;1999;8;8;720;8;0;1;1;0;0;0;0.2;;''Diogo Costa'';''POR'';''GK'';''Porto'';;;;;;;;;
'soumaila coulibaly';'FRA';'DF';'Dortmund';18;2003;1;0;19;0.2;0;0;0;0;0;0;0;;''soumaila coulibaly'';''FRA'';''DF'';''Dortmund'';;;;;;;;;
'Thibaut Courtois';'BEL';'GK';'Real Madrid';30;1992;10;10;900;10;0;0;0;0;0;0;0;;''Thibaut Courtois'';''BEL'';''GK'';''Real Madrid'';;;;;;;;;
'Juan Cuadrado';'COL';'DF,MF';'Juventus';34;1988;6;6;431;4.8;0;1;1;0;0;0.1;1.3;;''Juan Cuadrado'';''COL'';''DF,MF'';''Juventus'';;;;;;;;;
'Marc Cucurella';'ESP';'DF';'Chelsea';24;1998;8;4;414;4.6;0;0;0;2;0;0.3;0.2;;''Marc Cucurella'';''ESP'';''DF'';''Chelsea'';;;;;;;;;
'Matheus Cunha';'BRA';'FW,MF';'Atletico Madrid';23;1999;5;0;122;1.4;0;0;0;0;0;0.6;0.4;;''Matheus Cunha'';''BRA'';''FW,MF'';''Atletico Madrid'';;;;;;;;;
'Danilo D'Ambrosio';'ITA';'DF';'Inter';33;1988;6;1;161;1.8;0;0;0;0;0;0.2;0;;''Danilo D'Ambrosio'';''ITA'';''DF'';''Inter'';;;;;;;;;
'Danilo';'BRA';'DF';'Juventus';31;1991;5;5;427;4.7;0;0;0;3;0;0.3;0.6;;''Danilo'';''BRA'';''DF'';''Juventus'';;;;;;;;;
'Arnaut Danjuma';'NED';'MF';'Tottenham';25;1997;1;0;10;0.1;0;0;0;0;0;0;0;;''Arnaut Danjuma'';''NED'';''MF'';''Tottenham'';;;;;;;;;
'Mohammed Daramy';'DEN';'FW';'FC Copenhagen';20;2002;6;6;443;4.9;0;0;0;1;0;0.1;0.5;;''Mohammed Daramy'';''DEN'';''FW'';''FC Copenhagen'';;;;;;;;;
'Matteo Darmian';'ITA';'DF';'Inter';32;1989;11;9;821;9.1;0;0;0;1;0;0.1;0.3;;''Matteo Darmian'';''ITA'';''DF'';''Inter'';;;;;;;;;
'Dean David';'ISR';'FW,DF';'Maccabi Haifa';26;1996;6;3;237;2.6;1;0;1;0;0;1.9;0.1;;''Dean David'';''ISR'';''FW,DF'';''Maccabi Haifa'';;;;;;;;;
'Alphonso Davies';'CAN';'DF';'Bayern Munich';21;2000;9;6;602;6.7;0;2;2;1;0;0.5;0.8;;''Alphonso Davies'';''CAN'';''DF'';''Bayern Munich'';;;;;;;;;
'Ben Davies';'WAL';'DF';'Tottenham';29;1993;7;4;392;4.4;0;0;0;0;0;0;0;;''Ben Davies'';''WAL'';''DF'';''Tottenham'';;;;;;;;;
'Ben Davies';'ENG';'DF';'Rangers';26;1995;3;3;260;2.9;0;0;0;1;0;0.1;0;;''Ben Davies'';''ENG'';''DF'';''Rangers'';;;;;;;;;
'Steven Davis';'NIR';'MF';'Rangers';37;1985;5;3;249;2.8;0;0;0;0;0;0;0;;''Steven Davis'';''NIR'';''MF'';''Rangers'';;;;;;;;;
'Kevin De Bruyne';'BEL';'MF';'Manchester City';31;1991;10;9;716;8;2;6;8;1;0;1.3;3.5;;''Kevin De Bruyne'';''BEL'';''MF'';''Manchester City'';;;;;;;;;
'Charles De Ketelaere';'BEL';'MF,FW';'Milan';21;2001;6;3;234;2.6;0;0;0;1;0;0.5;0;;''Charles De Ketelaere'';''BEL'';''MF,FW'';''Milan'';;;;;;;;;
'Rodrigo De Paul';'ARG';'MF';'Atletico Madrid';28;1994;5;1;256;2.8;1;0;1;1;0;0.2;0.5;;''Rodrigo De Paul'';''ARG'';''MF'';''Atletico Madrid'';;;;;;;;;
'Mattia De Sciglio';'ITA';'DF';'Juventus';29;1992;3;1;95;1.1;0;0;0;0;0;0;0;;''Mattia De Sciglio'';''ITA'';''DF'';''Juventus'';;;;;;;;;
'Amar dedic';'BIH';'DF';'RB Salzburg';19;2002;6;6;540;6;0;0;0;0;0;0.1;0.5;;''Amar dedic'';''BIH'';''DF'';''RB Salzburg'';;;;;;;;;
'Thomas Delaney';'DEN';'MF';'Sevilla';30;1991;4;3;230;2.6;0;0;0;0;0;0.2;0.2;;''Thomas Delaney'';''DEN'';''MF'';''Sevilla'';;;;;;;;;
'Ousmane Dembele';'FRA';'FW';'Barcelona';25;1997;6;5;413;4.6;1;2;3;1;0;1.1;1.5;;''Ousmane Dembele'';''FRA'';''FW'';''Barcelona'';;;;;;;;;
'Kerem Demirbay';'GER';'MF';'Leverkusen';29;1993;5;2;268;3;0;0;0;1;0;1.1;0.3;;''Kerem Demirbay'';''GER'';''MF'';''Leverkusen'';;;;;;;;;
'Sergino Dest';'USA';'DF';'Milan';21;2000;4;1;191;2.1;0;0;0;0;0;0.3;0.2;;''Sergino Dest'';''USA'';''DF'';''Milan'';;;;;;;;;
'Giovanni Di Lorenzo';'ITA';'DF';'Napoli';28;1993;10;10;888;9.9;2;2;4;2;0;1.2;2.6;;''Giovanni Di Lorenzo'';''ITA'';''DF'';''Napoli'';;;;;;;;;
'Ãngel Di Mari­a';'ARG';'FW';'Juventus';34;1988;3;2;146;1.6;0;3;3;0;0;0.3;1.8;;''Ãngel Di Mari­a'';''ARG'';''FW'';''Juventus'';;;;;;;;;
'Moussa Diaby';'FRA';'FW,MF';'Leverkusen';23;1999;6;6;505;5.6;2;0;2;0;0;1.7;0.8;;''Moussa Diaby'';''FRA'';''FW,MF'';''Leverkusen'';;;;;;;;;
'Abdou Diallo';'SEN';'DF,MF';'RB Leipzig';26;1996;5;2;227;2.5;0;0;0;0;0;0;0.1;;''Abdou Diallo'';''SEN'';''DF,MF'';''RB Leipzig'';;;;;;;;;
'Ruben Dias';'POR';'DF';'Manchester City';25;1997;12;11;1 049;11.7;1;0;1;2;0;1.7;0.1;;''Ruben Dias'';''POR'';''DF'';''Manchester City'';;;;;;;;;
'Brahim DÃ­az';'ESP';'MF,FW';'Milan';22;1999;10;8;602;6.7;1;0;1;1;0;1.6;0.6;;''Brahim DÃ­az'';''ESP'';''MF,FW'';''Milan'';;;;;;;;;
'Luis DÃ­az';'COL';'FW';'Liverpool';25;1997;3;3;269;3;1;0;1;0;0;0.5;0.3;;''Luis DÃ­az'';''COL'';''FW'';''Liverpool'';;;;;;;;;
'Eric Dier';'ENG';'DF';'Tottenham';28;1994;7;7;617;6.9;0;0;0;3;0;1.1;0;;''Eric Dier'';''ENG'';''DF'';''Tottenham'';;;;;;;;;
'Kevin Diks';'NED';'DF';'FC Copenhagen';25;1996;6;4;335;3.7;0;0;0;0;0;0.5;0.1;;''Kevin Diks'';''NED'';''DF'';''FC Copenhagen'';;;;;;;;;
'Federico Dimarco';'ITA';'DF';'Inter';24;1997;11;10;728;8.1;0;5;5;2;0;1.3;3;;''Federico Dimarco'';''ITA'';''DF'';''Inter'';;;;;;;;;
'Junior Dina Ebimbe';'FRA';'MF,DF';'Eint Frankfurt';21;2000;6;3;239;2.7;0;0;0;1;0;0.1;0;;''Junior Dina Ebimbe'';''FRA'';''MF,DF'';''Eint Frankfurt'';;;;;;;;;
'Marko Dmitrovic';'SRB';'GK';'Sevilla';30;1992;2;2;180;2;0;0;0;0;0;0;0;;''Marko Dmitrovic'';''SRB'';''GK'';''Sevilla'';;;;;;;;;
'Matt Doherty';'IRL';'DF';'Tottenham';30;1992;2;1;76;0.8;0;0;0;0;0;0.1;0;;''Matt Doherty'';''IRL'';''DF'';''Tottenham'';;;;;;;;;
'Kasper Dolberg';'DEN';'FW';'Sevilla';24;1997;4;1;110;1.2;0;0;0;0;0;0.2;0.2;;''Kasper Dolberg'';''DEN'';''FW'';''Sevilla'';;;;;;;;;
'Gianluigi Donnarumma';'ITA';'GK';'Paris S-G';23;1999;8;8;720;8;0;0;0;0;0;0;0;;''Gianluigi Donnarumma'';''ITA'';''GK'';''Paris S-G'';;;;;;;;;
'Julian Draxler';'GER';'MF';'Benfica';28;1993;3;0;32;0.4;0;0;0;0;0;0.1;0;;''Julian Draxler'';''GER'';''MF'';''Benfica'';;;;;;;;;
'Josip Drmic';'SUI';'FW';'Dinamo Zagreb';29;1992;6;0;95;1.1;0;0;0;0;0;0.1;0.3;;''Josip Drmic'';''SUI'';''FW'';''Dinamo Zagreb'';;;;;;;;;
'Denzel Dumfries';'NED';'DF';'Inter';26;1996;12;10;885;9.8;1;0;1;0;0;1.7;0.4;;''Denzel Dumfries'';''NED'';''DF'';''Inter'';;;;;;;;;
'Edin Dzeko';'BIH';'FW';'Inter';36;1986;13;11;824;9.2;4;1;5;2;0;3.2;0.9;;''Edin Dzeko'';''BIH'';''FW'';''Inter'';;;;;;;;;
'Ederson';'BRA';'GK';'Manchester City';28;1993;11;11;990;11;0;0;0;2;0;0;0;;''Ederson'';''BRA'';''GK'';''Manchester City'';;;;;;;;;
'Jorge Eduardo Sanchez';'MEX';'DF';'Ajax';24;1997;5;3;269;3;0;0;0;1;0;0.2;0.2;;''Jorge Eduardo Sanchez'';''MEX'';''DF'';''Ajax'';;;;;;;;;
'Marcus Edwards';'ENG';'FW,MF';'Sporting CP';23;1998;6;6;352;3.9;2;1;3;0;0;0.7;0.6;;''Marcus Edwards'';''ENG'';''FW,MF'';''Sporting CP'';;;;;;;;;
'Hugo Ekitike';'FRA';'MF,FW';'Paris S-G';20;2002;4;0;62;0.7;0;0;0;0;0;0.2;0;;''Hugo Ekitike'';''FRA'';''MF,FW'';''Paris S-G'';;;;;;;;;
'Harvey Elliott';'ENG';'MF';'Liverpool';19;2003;8;4;395;4.4;2;0;2;1;0;1.1;0.3;;''Harvey Elliott'';''ENG'';''MF'';''Liverpool'';;;;;;;;;
'Elif Elmas';'MKD';'FW,MF';'Napoli';22;1999;10;2;285;3.2;0;0;0;1;0;0.2;0.2;;''Elif Elmas'';''MKD'';''FW,MF'';''Napoli'';;;;;;;;;
'Emerson';'BRA';'DF,MF';'Tottenham';23;1999;8;6;543;6;0;0;0;1;0;0.5;0.3;;''Emerson'';''BRA'';''DF,MF'';''Tottenham'';;;;;;;;;
'Youssef En-Nesyri';'MAR';'FW';'Sevilla';25;1997;4;3;245;2.7;2;0;2;0;0;1.7;0;;''Youssef En-Nesyri'';''MAR'';''FW'';''Sevilla'';;;;;;;;;
'Ricardo Esgaio';'POR';'DF,MF';'Sporting CP';29;1993;3;2;109;1.2;0;0;0;3;1;0;0;;''Ricardo Esgaio'';''POR'';''DF,MF'';''Sporting CP'';;;;;;;;;
'Dario Essugo';'POR';'MF';'Sporting CP';17;2005;1;0;28;0.3;0;0;0;0;0;0;0;;''Dario Essugo'';''POR'';''MF'';''Sporting CP'';;;;;;;;;
'Stephen Eustáquio';'CAN';'MF';'Porto';25;1996;7;7;594;6.6;2;0;2;1;0;1.4;0.6;;''Stephen Eustáquio'';''CAN'';''MF'';''Porto'';;;;;;;;;
'Evanilson';'BRA';'FW';'Porto';22;1999;8;6;513;5.7;1;1;2;0;0;0.9;1;;''Evanilson'';''BRA'';''FW'';''Porto'';;;;;;;;;
'Fabinho';'BRA';'MF';'Liverpool';28;1993;8;7;632;7;0;0;0;0;0;0;0.2;;''Fabinho'';''BRA'';''MF'';''Liverpool'';;;;;;;;;
'Nicolò Fagioli';'ITA';'MF';'Juventus';21;2001;2;1;108;1.2;0;0;0;1;0;0;0.2;;''Nicolò Fagioli'';''ITA'';''MF'';''Juventus'';;;;;;;;;
'Rasmus Falk';'DEN';'MF';'FC Copenhagen';30;1992;3;2;189;2.1;0;0;0;0;0;0.1;0;;''Rasmus Falk'';''DEN'';''MF'';''FC Copenhagen'';;;;;;;;;
'Abdul Fatawu Issahaku';'GHA';'MF,DF';'Sporting CP';18;2004;2;0;89;1;0;0;0;0;0;0.1;0;;''Abdul Fatawu Issahaku'';''GHA'';''MF,DF'';''Sporting CP'';;;;;;;;;
'Ansu Fati';'ESP';'FW';'Barcelona';19;2002;6;2;244;2.7;0;1;1;0;0;0.9;0.1;;''Ansu Fati'';''ESP'';''FW'';''Barcelona'';;;;;;;;;
'Felipe';'BRA';'DF';'Atletico Madrid';33;1989;1;1;90;1;0;0;0;0;0;0.2;0.1;;''Felipe'';''BRA'';''DF'';''Atletico Madrid'';;;;;;;;;
'Joao Felix';'POR';'FW,MF';'Chelsea';22;1999;4;3;244;2.7;0;0;0;0;0;1.6;0.3;;''Joao Felix'';''POR'';''FW,MF'';''Chelsea'';;;;;;;;;
'Joao Felix';'POR';'FW';'Atletico Madrid';22;1999;5;3;217;2.4;0;0;0;0;0;0.3;0.2;;''Joao Felix'';''POR'';''FW'';''Atletico Madrid'';;;;;;;;;
'Mateus Fernandes';'POR';'MF';'Sporting CP';18;2004;1;0;30;0.3;0;0;0;0;0;0;0;;''Mateus Fernandes'';''POR'';''MF'';''Sporting CP'';;;;;;;;;
'Enzo Fernandez';'ARG';'MF';'Benfica';21;2001;5;5;427;4.7;0;1;1;3;0;0.5;0.3;;''Enzo Fernandez'';''ARG'';''MF'';''Benfica'';;;;;;;;;
'Enzo Fernandez';'ARG';'MF';'Chelsea';21;2001;4;4;332;3.7;0;0;0;1;0;0.3;0.2;;''Enzo Fernandez'';''ARG'';''MF'';''Chelsea'';;;;;;;;;
'Fernando';'BRA';'FW';'RB Salzburg';23;1999;1;1;64;0.7;0;1;1;0;0;0.6;0.3;;''Fernando'';''BRA'';''FW'';''RB Salzburg'';;;;;;;;;
'Fernando';'BRA';'MF';'Sevilla';35;1987;1;1;90;1;0;0;0;0;0;0;0;;''Fernando'';''BRA'';''MF'';''Sevilla'';;;;;;;;;
'Roberto Firmino';'BRA';'FW,MF';'Liverpool';30;1991;8;4;417;4.6;2;1;3;0;0;0.7;1.6;;''Roberto Firmino'';''BRA'';''FW,MF'';''Liverpool'';;;;;;;;;
'Phil Foden';'ENG';'MF,FW';'Manchester City';22;2000;8;3;384;4.3;1;2;3;1;0;1;1.3;;''Phil Foden'';''ENG'';''MF,FW'';''Manchester City'';;;;;;;;;
'Wesley Fofana';'FRA';'DF';'Chelsea';21;2000;5;5;397;4.4;1;0;1;1;0;0.3;0.2;;''Wesley Fofana'';''FRA'';''DF'';''Chelsea'';;;;;;;;;
'Bernardo Folha';'POR';'MF';'Porto';20;2002;2;0;8;0.1;0;0;0;0;0;0;0;;''Bernardo Folha'';''POR'';''MF'';''Porto'';;;;;;;;;
'James Forrest';'SCO';'FW';'Celtic';31;1991;3;0;90;1;0;0;0;0;0;0;0.5;;''James Forrest'';''SCO'';''FW'';''Celtic'';;;;;;;;;
'Emil Forsberg';'SWE';'MF,FW';'RB Leipzig';30;1991;8;4;402;4.5;1;0;1;0;0;0.9;0.3;;''Emil Forsberg'';''SWE'';''MF,FW'';''RB Leipzig'';;;;;;;;;
'Fraser Forster';'ENG';'GK';'Tottenham';34;1988;2;2;180;2;0;0;0;0;0;0;0;;''Fraser Forster'';''ENG'';''GK'';''Tottenham'';;;;;;;;;
'Timothy Fosu-Mensah';'NED';'MF,DF';'Leverkusen';24;1998;3;0;10;0.1;0;0;0;0;0;0;0;;''Timothy Fosu-Mensah'';''NED'';''MF,DF'';''Leverkusen'';;;;;;;;;
'Lassina Franck Traore';'BFA';'FW';'Shakhtar';21;2001;6;3;244;2.7;1;0;1;0;0;0.5;0.5;;''Lassina Franck Traore'';''BFA'';''FW'';''Shakhtar'';;;;;;;;;
'Andre Franco';'POR';'MF';'Porto';24;1998;1;0;21;0.2;0;0;0;0;0;0;0;;''Andre Franco'';''POR'';''MF'';''Porto'';;;;;;;;;
'Jeremie Frimpong';'NED';'MF,FW';'Leverkusen';21;2000;5;4;374;4.2;0;2;2;2;1;0.4;0.8;;''Jeremie Frimpong'';''NED'';''MF,FW'';''Leverkusen'';;;;;;;;;
'Kyogo Furuhashi';'JPN';'FW';'Celtic';27;1995;6;5;359;4;0;1;1;1;0;1.7;0.4;;''Kyogo Furuhashi'';''JPN'';''FW'';''Celtic'';;;;;;;;;
'Matteo Gabbia';'ITA';'DF';'Milan';22;1999;4;2;211;2.3;1;0;1;1;0;0.4;0;;''Matteo Gabbia'';''ITA'';''DF'';''Milan'';;;;;;;;;
'Gianluca Gaetano';'ITA';'MF';'Napoli';22;2000;3;0;31;0.3;0;0;0;0;0;0;0;;''Gianluca Gaetano'';''ITA'';''MF'';''Napoli'';;;;;;;;;
'Roberto Gagliardini';'ITA';'MF';'Inter';28;1994;6;1;116;1.3;0;0;0;1;0;0.1;0.2;;''Roberto Gagliardini'';''ITA'';''MF'';''Inter'';;;;;;;;;
'Cody Gakpo';'NED';'FW,MF';'Liverpool';23;1999;2;2;152;1.7;0;0;0;0;0;0.1;0.2;;''Cody Gakpo'';''NED'';''FW,MF'';''Liverpool'';;;;;;;;;
'Galeno';'BRA';'FW,MF';'Porto';24;1997;8;7;563;6.3;2;1;3;0;0;2.8;0.8;;''Galeno'';''BRA'';''FW,MF'';''Porto'';;;;;;;;;
'Conor Gallagher';'ENG';'MF';'Chelsea';22;2000;8;2;301;3.3;0;0;0;2;0;1.5;0.7;;''Conor Gallagher'';''ENG'';''MF'';''Chelsea'';;;;;;;;;
'Eric GarcÃ­a';'ESP';'DF';'Barcelona';21;2001;4;2;225;2.5;0;0;0;0;0;0;0.1;;''Eric GarcÃ­a'';''ESP'';''DF'';''Barcelona'';;;;;;;;;
'Federico Gatti';'ITA';'DF';'Juventus';24;1998;2;2;180;2;0;0;0;1;0;0;0;;''Federico Gatti'';''ITA'';''DF'';''Juventus'';;;;;;;;;
'Gavi';'ESP';'MF';'Barcelona';17;2004;5;4;329;3.7;0;0;0;2;0;0.1;0.7;;''Gavi'';''ESP'';''MF'';''Barcelona'';;;;;;;;;
'Gerson';'BRA';'MF';'Marseille';25;1997;3;2;121;1.3;0;0;0;0;0;0;0;;''Gerson'';''BRA'';''MF'';''Marseille'';;;;;;;;;
'Giorgos Giakoumakis';'GRE';'FW';'Celtic';27;1994;6;2;246;2.7;1;0;1;0;0;1.7;0.4;;''Giorgos Giakoumakis'';''GRE'';''FW'';''Celtic'';;;;;;;;;
'Samuel Gigot';'FRA';'DF';'Marseille';28;1993;5;2;249;2.8;0;0;0;0;0;0.3;0;;''Samuel Gigot'';''FRA'';''DF'';''Marseille'';;;;;;;;;
'Bryan Gil';'ESP';'MF';'Tottenham';21;2001;4;0;40;0.4;0;0;0;0;0;0;0.2;;''Bryan Gil'';''ESP'';''MF'';''Tottenham'';;;;;;;;;
'Gilberto';'BRA';'DF';'Benfica';29;1993;5;2;201;2.2;0;0;0;1;0;0;0;;''Gilberto'';''BRA'';''DF'';''Benfica'';;;;;;;;;
'Olivier Giroud';'FRA';'FW';'Milan';35;1986;12;12;932;10.4;5;2;7;1;0;5.7;1;;''Olivier Giroud'';''FRA'';''FW'';''Milan'';;;;;;;;;
'Serge Gnabry';'GER';'FW,MF';'Bayern Munich';27;1995;8;3;343;3.8;2;3;5;0;0;1.3;1.2;;''Serge Gnabry'';''GER'';''FW,MF'';''Bayern Munich'';;;;;;;;;
'Sean Goldberg';'ISR';'DF';'Maccabi Haifa';27;1995;6;6;540;6;0;0;0;0;0;0.1;0.1;;''Sean Goldberg'';''ISR'';''DF'';''Maccabi Haifa'';;;;;;;;;
'Connor Goldson';'ENG';'DF';'Rangers';29;1992;4;4;314;3.5;0;0;0;0;0;0;0.1;;''Connor Goldson'';''ENG'';''DF'';''Rangers'';;;;;;;;;
'Joe Gomez';'ENG';'DF';'Liverpool';25;1997;5;4;298;3.3;0;1;1;1;0;0.1;0.3;;''Joe Gomez'';''ENG'';''DF'';''Liverpool'';;;;;;;;;
